id,neighbourhood_cleansed,latitude,longitude,calculated_host_listings_count,price,property_type,room_type,availability_365,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,accommodates,bedrooms,beds,minimum_nights,instant_bookable,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,reviews_per_month,Standardization_Category,Standardization_Score,Neighborhood_Category,Neighborhood_Impact
1075949095616845448,Élysée,48.872864,2.3260456,15,,2,3,228,4,1.0,1,1,6,2.0,1.0,1,1,62,4.94,4.98,4.94,4.95,3.43,,,,
1076807723521029683,Élysée,48.8772057,2.316542,1,,2,3,365,1,0.0,0,1,4,2.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1077224115182195307,Élysée,48.87085,2.3234873,8,,2,3,313,4,1.0,0,1,6,3.0,1.0,1,1,51,4.84,4.9,4.9,4.92,2.59,,,,
1077224116223694415,Élysée,48.87085,2.3234873,8,,2,3,333,4,1.0,0,1,4,1.0,1.0,1,1,34,4.74,4.82,4.71,4.94,1.73,,,,
1077225131639147183,Élysée,48.87085,2.3234873,8,,2,3,336,4,1.0,0,1,6,2.0,1.0,1,1,54,4.78,4.87,4.93,4.89,2.73,,,,
1077225134109396230,Élysée,48.87085,2.3234873,8,,2,3,314,4,1.0,0,1,8,3.0,1.0,1,1,57,4.77,4.95,4.91,4.98,2.91,,,,
1079508410591111395,Élysée,48.8756867,2.3226318,11,,2,3,119,4,1.0,1,1,6,3.0,1.0,5,0,1,5.0,5.0,5.0,5.0,0.07,,,,
1079541192783426742,Élysée,48.88002216943827,2.323463888439613,1,,2,3,166,4,1.0,0,1,4,2.0,1.0,5,0,14,4.64,4.36,4.79,4.93,0.72,,,,
1080378252564603029,Élysée,48.87947,2.3183,1,,2,3,179,1,0.0,0,1,4,2.0,1.0,2,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1080382468646501348,Élysée,48.87151,2.32549,7,,2,3,337,0,1.0,0,1,4,1.0,1.0,1,1,46,4.63,4.74,4.89,4.93,2.9,,,,
1080405047590938819,Élysée,48.87158171376279,2.3075376343933307,1,,2,3,323,3,1.0,1,1,2,1.0,1.0,2,0,37,5.0,4.89,4.97,5.0,1.88,,,,
1079697904364918956,Élysée,48.8719326,2.3037977,45,,2,3,13,4,1.0,1,1,2,1.0,1.0,1,1,2,5.0,5.0,5.0,5.0,0.78,,,,
1079726489035058170,Élysée,48.87416079816529,2.311747864750034,1,,2,3,269,1,0.25,0,0,2,1.0,1.0,2,0,1,5.0,5.0,5.0,5.0,0.07,,,,
1080943945230018972,Élysée,48.87119,2.32504,24,,2,3,279,4,1.0,1,1,6,3.0,1.0,2,0,62,4.98,4.9,5.0,5.0,3.15,,,,
1081104267455941188,Élysée,48.86816,2.29955,7,,2,3,269,1,0.0,0,1,3,2.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1081197781550957409,Élysée,48.8696773,2.3018161,1,,2,3,365,0,1.0,0,1,5,2.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1081206585861772315,Élysée,48.8718226643128,2.325827109533674,7,,2,3,336,0,1.0,0,1,4,1.0,1.0,1,1,16,4.06,4.25,4.44,4.69,0.84,,,,
1082449418290115648,Élysée,48.8686263,2.3048679,1,,2,3,73,0,1.0,0,1,5,2.0,1.0,2,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1081771591323731195,Élysée,48.8657666,2.3045983,4,,2,3,0,0,1.0,1,1,2,1.0,1.0,2,0,58,4.72,4.88,4.9,4.98,3.01,,,,
1081813751193630793,Élysée,48.87948979999999,2.3239394772461086,1,,2,3,253,4,1.0,0,1,8,5.0,1.0,2,0,6,5.0,5.0,5.0,4.83,0.34,,,,
1081840073652296121,Élysée,48.8657666,2.3045983,4,,2,3,0,0,1.0,1,1,2,1.0,1.0,2,0,59,4.76,4.81,4.86,4.98,3.05,,,,
1084770142975181841,Élysée,48.87212708553032,2.323208931518812,1,,2,3,269,0,1.0,0,0,4,3.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1084890809874236931,Élysée,48.8790967922216,2.321120151211368,1,,2,3,257,2,1.0,0,1,7,3.0,1.0,4,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1085011309361359514,Élysée,48.88069,2.3188,1,,2,3,268,0,1.0,0,1,2,1.0,1.0,1,0,1,4.0,5.0,5.0,5.0,0.07,,,,
1084577806349336868,Élysée,48.8679,2.30651,39,,2,3,34,4,0.94,0,1,3,1.0,1.0,4,0,24,4.67,5.0,4.63,5.0,1.42,,,,
1085948074151332003,Élysée,48.87415055823855,2.3240983690079,1,,2,3,0,0,1.0,0,1,8,4.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1085385002598595510,Élysée,48.8817462673138,2.3236963156218864,1,,2,3,263,0,1.0,0,1,6,2.0,1.0,15,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1085995486018966342,Élysée,48.8746439,2.3255766,204,,2,3,304,4,1.0,0,1,10,4.0,1.0,3,1,34,4.74,4.5,4.82,4.91,1.92,,,,
1084691456608967724,Élysée,48.87304,2.30411,25,,2,3,360,4,1.0,0,1,11,3.0,1.0,1,1,7,4.57,4.43,4.43,4.43,0.5,,,,
1084692418761490545,Élysée,48.87271895028381,2.311639220522157,22,,2,3,361,4,1.0,0,1,10,3.0,1.0,1,1,6,4.5,4.33,4.5,4.83,0.32,,,,
1086825919023277220,Élysée,48.87407,2.3043,19,,2,3,237,4,0.98,0,1,6,2.0,1.0,2,0,47,4.51,4.43,4.79,4.85,4.16,,,,
1086149610583406203,Élysée,48.87499070101489,2.321871016277841,1,,2,3,74,2,1.0,0,1,3,1.0,1.0,4,0,4,5.0,4.5,5.0,5.0,0.3,,,,
1086180309832086366,Élysée,48.8735308,2.3006399,1,,2,3,81,4,1.0,1,1,2,1.0,1.0,2,0,72,4.93,5.0,4.94,4.97,3.86,,,,
1086262606512645300,Élysée,48.86738120956523,2.3041150492691727,11,,2,3,285,4,1.0,1,1,5,2.0,1.0,2,0,9,5.0,5.0,5.0,5.0,0.58,,,,
1088159693972512718,Élysée,48.87,2.321,370,,2,3,363,4,1.0,0,1,5,3.0,1.0,3,1,3,5.0,5.0,5.0,5.0,0.22,,,,
1088309266624697283,Élysée,48.8710823,2.3169413,1,,2,3,47,4,1.0,0,1,8,2.0,1.0,3,0,1,5.0,5.0,5.0,5.0,1.0,,,,
1087511455839862434,Élysée,48.87155393834187,2.3216368969081187,5,,2,3,353,4,1.0,1,1,8,4.0,1.0,3,0,6,4.83,4.83,5.0,4.83,0.32,,,,
1088382947858308213,Élysée,48.87815905957625,2.314424850262462,1,,2,3,269,0,1.0,0,1,5,2.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1089077182415852769,Élysée,48.874133439787,2.3059153305079136,1,,2,3,269,0,1.0,0,1,4,2.0,1.0,6,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1089853229772546496,Élysée,48.88,2.317,370,,2,3,363,4,1.0,0,1,4,2.0,1.0,3,1,1,4.0,5.0,5.0,5.0,0.06,,,,
1091060898252291023,Élysée,48.871036822505936,2.316929323278796,2,,2,3,81,3,0.9,0,1,2,1.0,1.0,30,0,4,3.75,3.5,3.75,4.0,0.44,,,,
1091146348800919851,Élysée,48.87587,2.2982,141,,2,3,186,4,1.0,0,1,8,4.0,1.0,1,1,44,4.48,4.59,4.64,4.89,2.36,,,,
1090393348409889807,Élysée,48.87284274414059,2.326025514243842,29,,2,3,17,3,0.69,0,1,4,1.0,1.0,2,0,16,4.88,4.81,4.88,5.0,1.04,,,,
1091385513134724327,Élysée,48.8733923,2.3213024,1,,2,3,269,0,1.0,0,1,8,4.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1091206448928687507,Élysée,48.87523753206327,2.326171619112012,1,,2,3,47,3,1.0,0,1,4,2.0,1.0,2,0,1,5.0,5.0,5.0,5.0,0.07,,,,
1090502646283750434,Élysée,48.87198,2.31772,25,,2,3,9,4,1.0,1,1,4,2.0,1.0,2,0,9,5.0,5.0,5.0,5.0,0.57,,,,
1090508659402664193,Élysée,48.86407556673631,2.319411823278803,9,,0,3,263,1,0.33,0,1,6,3.0,1.0,6,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1093249846373104640,Élysée,48.87041046589182,2.3197428011121923,1,,2,3,242,2,0.6,0,1,2,1.0,1.0,4,0,4,4.75,5.0,5.0,5.0,0.29,,,,
1091961025280792346,Élysée,48.8708778,2.3091985,1,,3,2,111,4,1.0,0,1,2,1.0,1.0,1,1,10,4.6,4.8,4.6,4.9,0.6,,,,
1092614358419532028,Élysée,48.87072608367173,2.3131661496405607,25,,2,3,354,4,1.0,0,1,11,3.0,1.0,1,1,8,4.25,4.0,4.88,5.0,0.43,,,,
1091969183543663364,Élysée,48.8770778,2.3220549,3,,3,2,106,4,1.0,0,1,2,1.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1091969183545800925,Élysée,48.8770778,2.3220549,3,,3,2,109,4,1.0,0,1,2,1.0,1.0,1,1,2,5.0,5.0,4.5,5.0,0.16,,,,
1091969281938525850,Élysée,48.8770778,2.3220549,3,,3,2,79,4,1.0,0,1,2,1.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1093404047865720044,Élysée,48.8728355,2.3022865,1,,2,3,260,1,0.0,0,1,2,1.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1092688726020794437,Élysée,48.87064460000001,2.3103028,1,,2,3,239,2,0.8,0,1,4,1.0,1.0,1,0,22,4.95,4.86,5.0,5.0,1.36,,,,
1092692102948434736,Élysée,48.8709103,2.3176736,2,,2,3,97,4,1.0,0,1,2,1.0,1.0,2,1,7,4.43,4.43,4.43,5.0,0.4,,,,
1092720121063377343,Élysée,48.87209,2.31634,44,,2,3,0,4,1.0,0,1,8,4.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1093498347774068091,Élysée,48.8812,2.32322,1,,1,2,107,3,0.6,0,1,2,1.0,1.0,2,0,57,4.93,4.82,4.95,4.91,2.98,,,,
1092098266431353013,Élysée,48.877947328012,2.317356332198285,1,,2,3,263,0,1.0,0,1,7,3.0,1.0,7,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1093550386830026906,Élysée,48.87508,2.31552,1,,2,3,0,4,1.0,1,1,2,1.0,1.0,2,1,22,4.91,4.86,4.95,4.95,1.18,,,,
1094229067514322476,Élysée,48.8783231,2.3194741,1,,2,3,226,3,1.0,1,1,4,2.0,1.0,4,0,18,4.83,4.78,4.89,5.0,1.2,,,,
1095695714184754577,Élysée,48.87309,2.30963,2,,2,3,128,4,0.94,0,1,4,1.0,1.0,1,1,54,4.63,4.54,4.67,4.91,2.93,,,,
1095443053757034011,Élysée,48.870183620922894,2.310582250356674,1,,2,3,0,0,1.0,0,1,4,1.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1095495869394400869,Élysée,48.88159755433302,2.325522679579721,1,,2,3,267,3,0.9,0,1,2,1.0,1.0,4,0,1,5.0,5.0,5.0,5.0,0.36,,,,
1096216965644032872,Élysée,48.87265684729111,2.304640262707128,2,,2,3,327,4,0.94,0,1,4,1.0,1.0,1,1,23,4.65,4.87,4.52,4.87,1.32,,,,
1094744579254432669,Élysée,48.8746439,2.3255766,36,,2,3,327,4,1.0,0,1,6,2.0,1.0,2,1,32,4.69,4.59,4.81,4.94,1.74,,,,
1095563376866374359,Élysée,48.8783555,2.3151208,1,,2,3,178,3,1.0,0,1,4,2.0,1.0,3,0,25,5.0,4.96,5.0,5.0,1.42,,,,
1096369771659673108,Élysée,48.87717,2.29975,184,,2,3,0,4,1.0,1,1,6,2.0,1.0,3,1,29,4.69,4.66,4.72,4.93,1.66,,,,
1094828926308971994,Élysée,48.8703927,2.3178517,1,,1,2,4,4,1.0,1,1,2,1.0,1.0,2,0,89,4.83,4.75,4.87,4.97,4.86,,,,
1096390902789429201,Élysée,48.86934979228584,2.302532502241588,3,,2,3,0,4,0.9,0,1,8,4.0,1.0,3,1,7,4.71,4.86,4.14,4.86,0.39,,,,
1097679906813764120,Élysée,48.8715067,2.3145905,88,,2,3,286,4,1.0,0,1,2,1.0,1.0,30,1,1,4.0,5.0,4.0,5.0,0.83,,,,
1096859093083551158,Élysée,48.87645,2.32051,1,,2,3,130,4,1.0,0,1,2,1.0,1.0,1,0,26,4.77,4.88,4.96,4.92,1.89,,,,
1097714160320609203,Élysée,48.87617044764304,2.307188998042507,1,,2,3,346,2,0.5,0,1,6,3.0,1.0,2,0,2,5.0,4.5,5.0,5.0,0.15,,,,
1097780207217510222,Élysée,48.86888,2.30504,24,,2,3,347,4,1.0,1,1,6,2.0,1.0,2,0,64,4.94,4.89,5.0,5.0,3.44,,,,
1097011566946292194,Élysée,48.87855330000001,2.3053895,1,,2,3,241,3,1.0,0,1,3,1.0,1.0,4,0,3,5.0,5.0,5.0,5.0,0.36,,,,
1097807479304192178,Élysée,48.872008142386015,2.325523919531541,1,,2,3,157,4,1.0,0,1,4,1.0,1.0,4,0,10,4.4,4.4,4.7,4.8,0.67,,,,
1097063377390040738,Élysée,48.87393,2.32387,1,,2,3,195,4,1.0,0,1,2,2.0,1.0,30,1,7,4.71,4.71,5.0,4.43,0.41,,,,
1097063945595455948,Élysée,48.86577210462288,2.309902645647526,1,,2,3,44,4,1.0,0,1,5,3.0,1.0,2,0,9,5.0,4.78,5.0,5.0,0.55,,,,
1097082117619041856,Élysée,48.874199867882126,2.303800803444765,25,,2,3,41,4,1.0,1,1,4,1.0,1.0,2,0,12,4.83,4.75,4.83,4.92,0.65,,,,
1097100609509700248,Élysée,48.876,2.32,370,,2,3,363,4,1.0,0,1,7,4.0,1.0,3,1,1,5.0,5.0,5.0,5.0,0.12,,,,
1098311667023091894,Élysée,48.8760979,2.2971344,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,3,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1098334585944218669,Élysée,48.87129,2.30475,1,,2,3,247,2,0.5,1,1,4,1.0,1.0,1,1,47,4.85,4.77,4.91,5.0,2.51,,,,
1097206089981919957,Élysée,48.87439697150992,2.306837886571884,1,,2,3,238,0,1.0,0,1,4,1.0,1.0,2,0,21,4.76,4.67,4.95,4.95,1.27,,,,
1098586078865488314,Élysée,48.86897351908618,2.3048071045765828,1,,2,3,269,0,1.0,0,1,8,3.0,1.0,2,0,1,5.0,5.0,5.0,5.0,0.06,,,,
1101310060020360515,Élysée,48.87554071694357,2.306699399553593,44,,2,3,0,4,1.0,0,1,6,3.0,1.0,1,0,2,5.0,5.0,5.0,5.0,0.24,,,,
1099929305327564238,Élysée,48.88126796714663,2.3230940848588943,1,,2,3,0,4,1.0,0,1,4,1.0,1.0,5,0,12,5.0,5.0,5.0,5.0,0.66,,,,
1100112879555144600,Élysée,48.8776047,2.2995171,1,,2,3,0,0,1.0,0,1,7,4.0,1.0,6,0,1,5.0,5.0,5.0,5.0,0.05,,,,
1101420573080360866,Élysée,48.87752913470807,2.317339405204108,3,,2,3,183,2,0.83,0,1,6,3.0,1.0,4,0,3,5.0,5.0,4.67,5.0,0.27,,,,
1101955138896595445,Élysée,48.870814192761785,2.307378210035414,141,,2,3,184,4,1.0,0,1,2,1.0,1.0,1,1,34,4.38,4.41,4.79,4.88,1.91,,,,
1101960142595840567,Élysée,48.87733,2.29867,141,,2,3,180,4,1.0,0,1,4,2.0,1.0,1,1,11,4.64,5.0,4.91,5.0,0.7,,,,
1102900577828884667,Élysée,48.87,2.321,370,,2,3,363,4,1.0,0,1,4,2.0,1.0,3,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1102142209147876474,Élysée,48.87716,2.32644,1,,2,3,256,2,0.67,0,1,2,1.0,1.0,1,0,53,4.85,4.64,4.98,4.98,4.31,,,,
1103504941778909972,Élysée,48.8725,2.3207,1,,2,3,224,4,1.0,0,1,4,1.0,1.0,1,0,32,4.69,4.59,4.84,4.97,1.8,,,,
1102833247341610220,Élysée,48.86865,2.3031,64,,2,3,0,4,0.92,0,1,2,1.0,1.0,1,1,1,5.0,5.0,5.0,5.0,0.08,,,,
1104874052958713091,Élysée,48.87354029999999,2.307023,1,,2,3,0,0,1.0,0,1,4,1.0,1.0,2,0,1,5.0,5.0,5.0,5.0,0.07,,,,
1104428448503252772,Élysée,48.8747183253014,2.314620858377951,1,,2,3,0,3,1.0,0,0,6,2.0,1.0,3,0,4,4.75,4.75,5.0,5.0,0.3,,,,
1103682292524786238,Élysée,48.870145,2.3108041,2,,2,3,0,0,1.0,0,1,2,1.0,1.0,2,1,2,5.0,5.0,5.0,5.0,0.15,,,,
1103709297667185099,Élysée,48.8805175940232,2.3154177247039525,1,,2,3,77,4,0.89,0,1,2,1.0,1.0,7,0,2,5.0,4.5,5.0,5.0,0.27,,,,
1104916855698242359,Élysée,48.87905,2.31251,6,,2,2,158,4,0.97,0,1,2,1.0,1.0,3,1,5,4.6,5.0,5.0,5.0,0.28,,,,
1105568784351773025,Élysée,48.8763993,2.303072,8,,2,3,265,3,1.0,0,1,4,2.0,1.0,2,0,16,5.0,5.0,4.94,4.94,0.9,,,,
1105622312713677465,Élysée,48.881618664355976,2.325482651755421,14,,2,3,0,4,0.99,0,1,5,3.0,1.0,1,0,25,4.72,4.64,4.88,4.96,1.67,,,,
1105120692958247742,Élysée,48.8725584,2.3154798,1,,2,3,0,0,1.0,0,1,4,1.0,1.0,7,0,12,4.83,4.83,5.0,4.83,0.66,,,,
1105671197172679606,Élysée,48.8788247,2.3214442,63,,2,3,0,3,0.97,0,1,6,4.0,1.0,3,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1105800773574314600,Élysée,48.878,2.306,370,,2,3,363,4,1.0,0,1,5,2.0,1.0,3,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1107030330779079987,Élysée,48.873955441768025,2.30383159574269,26,,2,3,16,4,1.0,0,1,4,2.0,1.0,5,0,9,5.0,5.0,5.0,5.0,0.67,,,,
1107099540749135658,Élysée,48.87566289368904,2.298375584041609,141,,2,3,136,4,1.0,0,1,6,3.0,1.0,1,1,26,4.69,4.85,4.92,5.0,1.45,,,,
1106640152162745294,Élysée,48.88029,2.31506,6,,2,2,324,4,0.97,0,1,12,3.0,1.0,2,1,37,4.65,4.78,4.86,4.78,2.02,,,,
1107010504468653469,Élysée,48.87514,2.29844,42,,2,3,3,4,0.99,0,1,4,1.0,1.0,1,1,8,4.25,4.88,4.75,5.0,0.47,,,,
1109549278916637715,Élysée,48.8738862,2.3211889,1,,2,3,239,4,1.0,1,1,2,1.0,1.0,30,0,1,5.0,5.0,5.0,5.0,0.14,,,,
1110174294258973439,Élysée,48.87014,2.31337,1,,2,3,42,0,1.0,0,1,13,6.0,1.0,2,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1109976559167994601,Élysée,48.87637,2.30653,170,,2,3,240,4,0.95,0,1,2,1.0,1.0,30,0,2,5.0,5.0,5.0,5.0,0.44,,,,
1109452674592963859,Élysée,48.88004,2.31547,1,,2,3,263,0,1.0,0,1,2,1.0,1.0,3,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1110671736459410782,Élysée,48.87489,2.30745,61,,2,3,29,4,1.0,0,1,4,1.0,1.0,1,1,21,4.62,4.62,4.81,4.86,1.17,,,,
1110869925924846383,Élysée,48.875455,2.3135888,191,,2,3,333,4,0.99,0,1,4,1.0,1.0,3,1,41,4.73,4.85,4.93,4.93,2.34,,,,
1110122854593504652,Élysée,48.8678,2.30228,12,,3,3,69,4,1.0,1,1,2,1.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1110123618867632155,Élysée,48.86781,2.3023,12,,3,3,85,4,1.0,1,1,2,1.0,1.0,1,1,2,5.0,5.0,4.5,5.0,0.23,,,,
1110719130935045505,Élysée,48.86781,2.3023,12,,3,3,80,4,1.0,1,1,2,1.0,1.0,1,1,1,5.0,5.0,5.0,5.0,0.13,,,,
1110759327088809303,Élysée,48.86781,2.3023,12,,3,3,52,4,1.0,1,1,2,1.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1110128849753490894,Élysée,48.8801485,2.3256746,1,,2,3,263,0,1.0,0,1,4,2.0,1.0,7,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1110134071929494121,Élysée,48.87533442084632,2.307412402470669,1,,2,3,269,1,0.0,0,1,5,2.0,1.0,7,0,1,5.0,5.0,5.0,5.0,0.07,,,,
1110930977513271120,Élysée,48.87779419458553,2.3133594317798782,1,,2,3,365,2,1.0,0,0,1,1.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1110761496706634616,Élysée,48.86781,2.3023,12,,3,3,49,4,1.0,1,1,2,1.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1110762293025389007,Élysée,48.86781,2.3023,12,,3,3,78,4,1.0,1,1,4,2.0,1.0,1,1,1,5.0,5.0,5.0,5.0,0.44,,,,
1110764949711313570,Élysée,48.86781,2.3023,12,,3,3,47,4,1.0,1,1,4,2.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1110767167391585520,Élysée,48.86781,2.3023,12,,3,3,86,4,1.0,1,1,4,2.0,1.0,1,1,4,5.0,5.0,5.0,5.0,0.33,,,,
1110767819396140823,Élysée,48.86781,2.3023,12,,3,3,57,4,1.0,1,1,2,1.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1110769529104777694,Élysée,48.86781,2.3023,12,,3,3,61,4,1.0,1,1,4,2.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1111383123691276092,Élysée,48.8734021,2.3109848,7,,2,3,4,4,1.0,0,1,4,1.0,1.0,1,1,21,4.81,4.95,4.95,4.9,1.17,,,,
1112246090911377189,Élysée,48.87355,2.32421,6,,2,3,64,4,0.99,0,1,3,1.0,1.0,2,1,74,4.45,4.47,4.69,4.82,4.1,,,,
1113274113701520879,Élysée,48.86626,2.30078,1,,2,3,285,4,1.0,1,1,7,3.0,1.0,1,0,15,4.93,5.0,4.93,5.0,0.84,,,,
1115115850519118253,Élysée,48.88191992823417,2.323779490384212,44,,2,3,0,4,1.0,0,1,4,2.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1113609097090241355,Élysée,48.881051532626856,2.32517224303472,1,,2,3,258,3,1.0,0,1,4,2.0,1.0,2,0,21,5.0,5.0,5.0,5.0,1.76,,,,
1114528900637267753,Élysée,48.8780179,2.304723,5,,2,3,348,4,0.96,0,1,4,1.0,1.0,3,1,58,4.71,4.86,4.95,4.88,3.3,,,,
1115659465905456941,Élysée,48.8663429,2.3088956,3,,2,3,48,2,0.6,0,1,4,2.0,1.0,30,0,1,5.0,5.0,5.0,5.0,0.08,,,,
1115708306630810696,Élysée,48.8657891,2.3025255,2,,2,3,345,4,1.0,0,1,2,1.0,1.0,30,1,19,4.32,4.47,4.32,4.84,1.19,,,,
1114675724177596487,Élysée,48.87345937437484,2.3045250422556096,45,,2,3,0,4,0.94,0,1,7,4.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1115795185302642071,Élysée,48.8742208,2.3076908,16,,2,3,0,4,1.0,0,1,4,2.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1114776999725629053,Élysée,48.8745161,2.2989129,1,,2,3,226,4,1.0,1,1,5,2.0,1.0,3,1,50,4.88,4.98,4.98,4.98,3.06,,,,
1115888924908019654,Élysée,48.87028248159657,2.314639130238675,1,,2,3,89,4,1.0,0,1,2,1.0,1.0,5,0,3,4.67,4.67,5.0,5.0,0.2,,,,
1117841746399000152,Élysée,48.88121880930291,2.321129848424306,1,,2,3,269,0,1.0,0,1,3,2.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1115947696779451228,Élysée,48.881,2.325,370,,2,3,363,4,1.0,0,1,4,2.0,1.0,3,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1117903621857826944,Élysée,48.87254,2.31403,184,,2,3,329,4,1.0,1,1,4,1.0,1.0,3,1,60,4.92,4.83,4.83,4.92,3.42,,,,
1117983887034368037,Élysée,48.87152,2.30508,4,,2,3,259,4,1.0,1,1,4,1.0,1.0,30,1,2,5.0,5.0,5.0,5.0,0.3,,,,
1118025031111559711,Élysée,48.8710831,2.3089083,1,,2,3,11,2,0.7,0,1,5,2.0,1.0,2,0,14,4.43,3.93,5.0,5.0,0.8,,,,
1116398967825571976,Élysée,48.88173124782548,2.323783103704833,12,,2,3,129,4,1.0,1,1,6,2.0,1.0,2,1,106,4.92,4.93,4.94,4.9,5.9,,,,
1118062308734308558,Élysée,48.8746439,2.3255766,7,,2,3,335,4,1.0,0,1,6,2.0,1.0,1,1,54,4.67,4.57,4.94,4.91,3.01,,,,
1117304364906670720,Élysée,48.8674083,2.3029236,1,,2,3,364,0,1.0,0,1,4,2.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1117364618421346339,Élysée,48.8718722,2.3176432,1,,2,3,340,4,1.0,0,1,4,2.0,1.0,2,1,9,4.44,4.33,4.44,4.56,0.94,,,,
1119545786432390809,Élysée,48.86708,2.30414,1,,2,3,332,4,1.0,1,1,6,2.0,1.0,2,0,35,4.77,4.97,4.86,4.97,2.28,,,,
1119550027744160141,Élysée,48.8808,2.3182999,11,,2,3,3,0,1.0,0,1,2,1.0,1.0,2,0,9,4.89,5.0,5.0,5.0,0.87,,,,
1119586650258660931,Élysée,48.8802349,2.319372,1,,2,3,0,0,1.0,1,1,4,2.0,1.0,3,0,18,5.0,4.94,5.0,5.0,1.02,,,,
1120295683111709478,Élysée,48.86801970060801,2.304482660156192,44,,2,3,0,4,1.0,0,1,2,1.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1119460009921087760,Élysée,48.873184912734686,2.308278258867108,141,,2,3,199,4,0.95,0,1,4,2.0,1.0,1,1,7,5.0,4.57,5.0,5.0,0.4,,,,
1120692004673469197,Élysée,48.8734555766933,2.312517799437046,5,,2,3,239,4,1.0,1,1,2,1.0,1.0,60,0,4,4.5,4.0,5.0,4.25,0.36,,,,
1120198739494310162,Élysée,48.8805853,2.3206841,1,,2,3,27,2,1.0,0,1,4,3.0,1.0,5,0,1,5.0,5.0,5.0,5.0,0.21,,,,
1120769377576048338,Élysée,48.8667969,2.3048728,1,,2,3,109,2,1.0,1,1,2,1.0,1.0,2,0,17,5.0,5.0,5.0,5.0,1.09,,,,
1121664952513599811,Élysée,48.87179279999999,2.3078467,3,,2,3,300,4,1.0,1,1,6,3.0,1.0,1,1,53,4.91,4.98,4.92,4.92,3.02,,,,
1120865972355379331,Élysée,48.87526571827386,2.3033786361306703,12,,2,3,0,3,1.0,0,1,2,1.0,1.0,2,0,15,4.47,3.93,4.73,4.93,0.89,,,,
1123007301501653909,Élysée,48.8704396,2.3006321,1,,2,3,0,0,1.0,0,1,4,2.0,1.0,5,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1121585470556387414,Élysée,48.8785861256114,2.319741338003679,91,,2,3,58,0,1.0,0,1,6,3.0,1.0,3,0,1,5.0,5.0,5.0,5.0,0.48,,,,
1123095910090653219,Élysée,48.8744629,2.30712,816,,2,3,257,2,0.87,0,1,2,1.0,1.0,30,1,1,1.0,1.0,1.0,1.0,0.3,,,,
1123950426567611637,Élysée,48.87480117977737,2.321661224680656,1,,2,3,364,2,1.0,0,1,4,1.0,1.0,1,0,17,4.41,4.29,4.94,4.88,1.1,,,,
1125172666486991670,Élysée,48.8782087,2.2999692,1,,2,3,167,4,1.0,0,1,2,1.0,1.0,2,1,5,4.6,4.8,4.6,5.0,1.44,,,,
